family,replicate,n_trades,mean_r
rotation,605,2039,-0.213625
rotation,606,2040,-0.149480
rotation,607,2038,-0.162837
rotation,608,2039,-0.190669
rotation,609,2038,-0.114631
rotation,610,2039,-0.129223
rotation,611,2039,-0.149228
rotation,612,2039,-0.182344
rotation,613,2037,-0.200503
rotation,614,2037,-0.137808
rotation,615,2037,-0.160530
rotation,616,2039,-0.166891
rotation,617,2039,-0.149302
rotation,618,2039,-0.236441
rotation,619,2037,-0.185937
rotation,620,2039,-0.121749
rotation,621,2039,-0.155380
rotation,622,2038,-0.180514
rotation,623,2039,-0.170836
rotation,624,2035,-0.147321
rotation,625,2039,-0.103769
rotation,626,2039,-0.176140
rotation,627,2038,-0.166657
rotation,628,2039,-0.144229
rotation,629,2037,-0.133811
rotation,630,2039,-0.176530
rotation,631,2039,-0.151006
rotation,632,2039,-0.155037
rotation,633,2039,-0.207999
rotation,634,2038,-0.182693
rotation,635,2039,-0.168842
rotation,636,2038,-0.153100
rotation,637,2039,-0.178572
rotation,638,2038,-0.156641
rotation,639,2038,-0.114882
rotation,640,2039,-0.152672
rotation,641,2039,-0.151516
rotation,642,2039,-0.140818
rotation,643,2039,-0.192935
rotation,644,2038,-0.142369
rotation,645,2039,-0.183397
rotation,646,2039,-0.200519
rotation,647,2037,-0.159900
rotation,648,2039,-0.176018
rotation,649,2039,-0.153557
rotation,650,2039,-0.159918
rotation,651,2039,-0.149570
rotation,652,2037,-0.143370
rotation,653,2039,-0.177035
rotation,654,2039,-0.186009
rotation,655,2039,-0.184720
rotation,656,2039,-0.154836
rotation,657,2039,-0.171407
rotation,658,2037,-0.152637
rotation,659,2038,-0.126663
rotation,660,2039,-0.163902
rotation,661,2039,-0.176738
rotation,662,2037,-0.181439
rotation,663,2039,-0.144931
rotation,664,2037,-0.182906
rotation,665,2036,-0.156783
rotation,666,2036,-0.159277
rotation,667,2038,-0.172409
rotation,668,2036,-0.150833
rotation,669,2038,-0.148337
rotation,670,2039,-0.147534
rotation,671,2038,-0.195086
